id,amount,item_num,user_id,order_info_id,product_category_id,product_sku_id,shop_id,create_time,update_time
754,22.29,4,8f43a33c-dd58-42de-9f06-127ec3e4806c,754,86ef2816-6106-439e-99b9-d1f45905762a,619e0e2a-2659-49e2-9977-2a5ef3dcc23e,f244ae48-2429-4072-802b-301c0dde034b,2023-07-29,2023-07-29
755,19.82,2,a0b71d3b-5e94-4b8c-9109-c896d3023431,755,481b4437-ad7a-457d-959a-a6119e9e6121,0c66642f-f885-49a5-bb93-488365e48d95,c908248b-e846-40c4-a483-c50f31d80cca,2023-11-03,2023-11-03
756,13.68,8,2d02a31b-84f8-4334-8411-488c0436c135,756,a38e8d07-4bcb-41b7-9ed4-6cff6508350d,86a5890a-4dc2-49fa-9869-e5ab9d8c8182,4ec71464-85ae-4001-8618-f5d72ff3fe95,2023-05-08,2023-05-08
757,20.51,5,c7c152a3-36dc-4954-895d-99c7261d78b9,757,49a09687-29e6-485e-af86-80ad11d4427d,f31815ea-f1bc-40e9-a6fc-b85462accf5b,d2767298-2ea1-4d21-89c4-bf1bfdc5da51,2023-08-04,2023-08-04
758,22.89,4,6f52ea84-2fc2-4e31-804f-fb39b4e0f240,758,3b9a50f6-a1fb-4bdb-b2ea-63f7744b9461,56e5e7c3-c576-4955-a0d3-3070ba23137d,10a588e4-b6a8-4b6a-b4aa-0910d031c5bc,2023-03-13,2023-03-13
759,14.44,7,f6d449c9-71f3-4474-8ce4-1bf40e13724a,759,a5334ecf-3edd-476e-a347-6a8cdcf54f29,9e7b4070-5920-40cd-8bc8-ae19bf3d20e3,4536be43-3c40-426d-92dd-e557aadded25,2023-11-23,2023-11-23
760,11.58,2,bf7b3a3d-ab8c-42dd-ba39-9fe601097d2b,760,e8521c0b-0734-4773-8ee1-3f47d8356c67,67f6a8dd-ab1f-405f-8a2a-22865aec4115,83eedcaa-10b6-46ea-8af0-21e8cb28f2f7,2023-06-19,2023-06-19
761,26.38,1,2c8dd1c1-3f92-4831-b948-abf90e6e092a,761,84b04afd-41ad-4963-a52e-47a3c0f7cacb,2d1b6eae-649e-404f-b783-20ceeb759d1c,d958f11e-7de6-4cd8-8ab9-3eb34459d199,2023-04-08,2023-04-08
762,26.94,6,8eef0cd1-c8b2-41a9-9048-77278c40a266,762,cb892d5b-3acd-4066-b741-9aeb7cd26f0a,6fc2b31d-f626-4be1-a7ed-2200fe779511,fbd66795-1df3-4c4e-a296-61638edeebe2,2023-10-12,2023-10-12
763,28.8,1,e62e759f-3b60-49e2-8c35-9f2110aa8d95,763,fb9c6fff-fc45-4a8c-b35a-ace91d4587c6,37ce9013-505c-40f6-8fee-a1e5f5c90b02,86b98716-f6b1-4094-a469-afb01f641ebb,2023-12-17,2023-12-17
764,14.57,1,88500bf7-31f4-4c29-9ac7-01cecd73c158,764,b7d3d7da-3acf-4367-9ecd-da3efa2fa8b7,6fc4065a-0676-45ad-92de-f10efa040be6,446453d9-9848-4bcc-a02f-3693be466fc3,2023-09-30,2023-09-30
765,23.18,1,303a8899-15ec-43d3-a086-83229e399840,765,e2b01c73-6e2a-4cc0-9ded-cff9fae2a8c1,93d295bc-f9ae-4bbe-a03d-a2035ae2a16f,91a0ce75-60fa-4a0a-9ac3-ab4e9825aec4,2023-01-07,2023-01-07
766,12.0,8,17467a91-f1a7-4e5c-9909-44dadbe52029,766,002aecb4-5dae-4ac4-b4ab-d9f5d1180536,f1088ba7-95b2-4ac2-9229-cdb99df8a832,4a914d8c-4174-410d-ab58-def7055d3a4c,2023-04-15,2023-04-15
767,23.46,4,0b8b473e-7466-47b1-b2bb-94573160754b,767,c0d6e9da-cc53-41aa-bfbf-935d91eabf05,4bdcce81-caa8-4576-9c28-920213e42bd8,c89a5794-f621-4d40-b1de-9b9703cca464,2023-07-22,2023-07-22
768,23.95,7,68b896ba-c8eb-4b7b-ac3c-856a93a1d4fa,768,668dcb58-71f4-4d31-a008-1a9391da373d,7ac3730a-c95e-4b52-9784-6ca2700e9a26,473f9587-6862-47a2-a45d-b2d78681e680,2023-01-31,2023-01-31
769,11.54,9,78389eee-5c08-4639-9bb0-9557efa2db62,769,d9b1973c-2d29-4fe1-a3e9-697f17c0cb00,606c8621-a03e-4025-bb16-a58a7362c627,fd836d0c-2c32-494c-92b0-da6da3eb30c8,2023-03-08,2023-03-08
770,29.43,9,f413ef5d-bf1b-452c-93a1-e22163069b9e,770,49030e4f-b91b-425a-b69c-d5e3b65accfd,f7fadf59-c4d3-4be3-b25a-186acccdd33e,f18ba274-58dd-4b5e-b596-adb199d84583,2023-03-27,2023-03-27
771,24.73,9,65b87b98-f9ef-406e-a51d-a53cc12a9408,771,baa42abc-30f6-440f-b4f7-efb2f5d85cca,5bfd0c35-d332-4e90-94af-11305e2d6711,cba0370f-44f7-4d08-b234-7151eaa2d264,2023-04-19,2023-04-19
772,10.48,3,1aed5487-07d8-498e-95eb-09bdf6407f1a,772,c1112d8d-494e-4885-80c4-a6c1a9f3cdce,a3c5108e-7fed-4a2c-a1ae-f09d7c39c54c,b9ea0123-08a1-4f33-99f1-b90f757376a5,2023-07-01,2023-07-01
773,22.06,6,3ec56220-f549-4e1e-8b32-21a5ff467d22,773,2b618236-8dfa-413c-8292-8467b264da22,62c0677e-5a86-48ab-ac65-9ce42a1a768b,19ba8b3c-aee4-4e46-916d-9a94a5fc3155,2023-01-22,2023-01-22
774,20.02,4,a388bd03-5f75-4cbc-a848-79d8669586ae,774,9f2665a3-d58c-4b8b-a1d8-434654b9a3f7,d6a1dba1-523c-47e6-ba2d-c4cadd0b0c8b,5e9633ae-420c-4272-833c-e6587d5d6409,2023-07-08,2023-07-08
775,18.47,5,a2af5ba1-2eb2-411b-8584-560f16340dfb,775,5fae7f1f-e5c7-4301-a1ee-7082eb679308,347ac6dc-db60-4111-8077-c7e4bb5f5f84,f4d051e8-42e4-446d-8f47-75650aff22df,2023-01-05,2023-01-05
776,19.73,8,66c62a3f-4be9-4504-a2f7-1229f3214332,776,19390b65-dd64-45e5-9a0d-ee036fae3f87,1280a118-a3c7-4326-ade2-6ce530bd2fa0,b2633b8b-6208-4b2a-a1db-49e1e0e3b18c,2023-03-07,2023-03-07
777,21.9,6,000396ab-79fd-42de-b1b3-d690163cb380,777,f306990a-6498-4487-890a-97f798d76c3c,311b4547-6cf2-419c-9bc3-cb2bf1c8144a,8d8d35d6-1ec7-4729-aba8-fddea6a99fae,2023-08-11,2023-08-11
778,20.15,7,56006363-60aa-43e6-98e0-0101d08e68d9,778,906f03f7-9b87-43a7-b34a-244140598368,6b8a9d8f-8527-4eb3-9ccc-07ad05d008e4,3300ca20-ca0a-4e61-9392-df3337daa3c1,2023-12-23,2023-12-23
779,21.85,6,b83890f9-2637-4cec-9a4d-01bae517d1b8,779,919ff0b6-ece7-4781-a566-9d6c708210b7,e6fae467-8a9f-4152-950a-ea2e5789fb17,b88033d0-0714-4cb1-b72e-98661bd08527,2023-04-27,2023-04-27
780,25.54,8,27c59927-53aa-4bee-b1ba-f047a21e453b,780,3b46d400-7b9b-40f8-92b3-8ab88d1998d7,5030a165-6d13-43ff-b4dd-f751c6cca66f,7c361bee-01a7-41dd-981b-121b2c2c2cb5,2023-12-27,2023-12-27
781,20.97,3,2d96a91f-50be-4674-8107-c2e6868392f5,781,b3408c0f-85e5-4ba4-baad-acd5e2123060,4668c7cb-cce0-437e-aa32-030fa93f22e5,9ea47595-13cc-4e08-8a6b-a025155b3569,2023-10-14,2023-10-14
782,27.79,10,d0431cdf-b656-4198-be5d-323947dd1684,782,d6e92561-b3a5-484d-9b11-2cbaf65dc358,bda62ec3-84ed-426f-ad83-da7cd5bb5704,0f55859f-b437-4716-9f0e-fce7eff04c5e,2023-09-25,2023-09-25
783,17.46,5,1dc4ed25-cae6-4770-b228-fcf57e86abf7,783,de89b9be-a696-4c84-aedc-2cf26eebbed6,e19ed51e-92a9-4ac8-94ae-1e38cf7080ee,772176f6-327b-4f07-b059-e7849ab20acf,2023-09-20,2023-09-20
784,16.6,1,9ee76b10-ba31-4cf5-bf1a-c910d3cb6694,784,8f6427fa-5a5b-4ae8-9039-f2abb32e92a4,424011d0-78bf-45ad-a52b-134cdf3dbfc9,d7fa6a1c-478f-4edf-a56e-47f65ca1668b,2023-05-17,2023-05-17
785,24.26,5,ab5a6771-1113-466e-9e91-4570fed427ca,785,d371e11d-8141-4bca-b360-5e9058e2ecd8,592944a8-c353-4e8f-9c09-c020f5447b01,2867fcbd-2e44-49a2-b3b4-202d52a12096,2023-01-05,2023-01-05
786,18.01,4,5f119700-72e8-425c-9f99-6b60a22c2c37,786,ef39a076-3d73-4dcb-8999-167df0bc3e47,db761640-c5c5-4dcd-b8e3-78c157d0b14a,3d63135f-f234-4082-9055-65efd74d0559,2023-08-08,2023-08-08
787,12.41,1,5033915d-cd76-4064-a7e2-a421dfa4b596,787,b3440b48-a369-4463-8c16-47bf74f8a387,6186fcd0-0091-462a-8574-14438b23e73a,6f0438b4-4625-478a-a77b-a7e78ddce300,2023-04-15,2023-04-15
788,24.33,10,b3dd7d76-0e08-4172-b167-fa64ed40d0ec,788,91a68596-61a3-44a9-9bdf-c196dff218df,0d3ea860-3cac-4aba-be61-545339c16a9c,4d7e1fb8-93c0-4182-85be-23d6ddd52ab2,2023-07-06,2023-07-06
789,12.55,3,ca721647-4c6b-463c-9fe7-c08de735a564,789,d44c1d50-f679-4c8c-aa3f-ae71508d62b0,a1e0e4d6-7961-404c-b0f1-7426cd0c2e46,1701e8c7-e3ac-456c-8a58-abb7184bdf1d,2023-11-18,2023-11-18
790,23.85,2,c2049672-1a9f-4a9c-b751-904d06517a15,790,4bac3f77-2233-4f08-bc36-41bde8fcbd20,3af654b5-55d9-41ec-937c-3a6d4fa7f2c4,08dadc0f-72b9-42c4-81c9-d9a225182986,2023-01-21,2023-01-21
791,19.42,7,c0ec86cf-33f9-40d6-802e-521ab8ab3035,791,243f88c9-3738-4ce9-a7bf-82b456f7d52a,4b6424e6-1e76-4520-b6f8-5ffc7c58d015,a46e645e-eb4e-4402-aa18-dc9149101513,2023-05-26,2023-05-26
792,13.26,9,f076cbe8-b9b2-4f36-ae14-fb5f77ad19a7,792,35187255-54f7-4845-a549-0c076f162ef3,469b9437-b430-44f9-9c16-2e1f6c732ad5,5bfbb0c7-4f9a-4197-8931-8f4c57736ab4,2023-10-22,2023-10-22
793,25.02,6,d04fdeba-9cbb-47ea-80d5-90068c86c018,793,7c2796fc-39b3-4f52-a60f-2d657d7928da,1d060874-e217-49bc-a2e7-615722c7da71,2387ac6f-2c2d-4457-9ff8-133f40ec2df3,2023-02-03,2023-02-03
794,10.07,5,3cbda8ba-289f-44cf-9840-514a8d47eb52,794,1c6a18b7-2ed7-4854-9184-cd9290dc7666,98c45563-bbf3-4200-a225-76435f939f49,7aa96bc0-d338-449c-9981-0b49e607b27f,2023-05-26,2023-05-26
795,25.07,7,b9c474f0-e1f4-415c-8d99-007d9533a7c7,795,99ebf67f-0c6c-4a8b-97a3-1276b323a0af,0dd5443c-54c1-4050-994c-11be4d7f1466,b161c0b1-3e06-4870-ada5-1ee733868a9a,2023-05-08,2023-05-08
796,15.6,10,a0542db9-fd2a-41cd-9175-8a1fbd6d8121,796,59b41495-b2ae-42e5-95b5-de4a05e141f6,4b879afd-680a-4d05-933d-0ea31215b8cb,1ca01c9a-05d6-40be-91d7-ba0d3d937b70,2023-08-18,2023-08-18
797,24.87,8,bd372344-b4d1-4214-b078-14af3feb8c5b,797,01a8089b-0ae5-4d97-8738-b66197ce650b,34b1500b-4a64-4982-a4d0-97fd0263e20b,2f32f932-8238-4abe-8604-96d0495e0f2b,2023-09-14,2023-09-14
798,15.71,5,97f74bdc-e668-4f0c-8310-2605a5a232ae,798,1b59f576-0337-4cd3-a435-81ff9f872d1c,cf1d74f7-ee1a-40a1-93b6-83fc9029340d,af55d75f-57b7-412b-85be-7b807bb9b3d3,2023-09-20,2023-09-20
799,27.02,9,a1973e64-8828-4a55-94ce-ee96ad37eafa,799,c2e43fb2-642e-4441-8033-8cf50eebe21c,7e5d16ab-c1d1-4c9d-ae86-c15c5a54b998,67676220-c1f5-42f4-87f2-23a500c75aa9,2023-10-25,2023-10-25
800,24.11,4,1d19abf6-fa18-4acf-aa7a-c8d41c3b50cc,800,21b93aa7-2760-4b31-825e-4bd9078d9e42,9d4ed988-1151-4de5-b313-b7f5a7aab736,f66656ad-b169-4041-8fb8-04ab0effa366,2023-07-21,2023-07-21
801,17.15,4,ea986112-85b7-4604-bcc2-c04e9f2516fe,801,ca5eb2d8-6a42-45b1-bca8-f81a7bf6070e,d55aaa0b-abf8-4425-b70e-3940354c5ad9,cf5e5e61-ec36-4c95-88ea-f8adb1d0d7d1,2023-10-19,2023-10-19
802,16.44,9,ef8f3d2e-5471-45ba-a35e-58a4f2e5f7a7,802,0de11ba9-bd4c-4afb-a17a-c74f479d6e9f,d64cd291-4c29-4307-94a3-46db8e88283c,3513dbda-b179-46eb-a7a0-428cbd4558ca,2023-11-06,2023-11-06
803,24.89,6,5c8cd817-c149-4272-b7a1-d0408c902ca7,803,0a97f194-2dba-4dab-bf90-7b9eb8cfe8d3,ee83730a-52ae-4b5a-8167-f913edd683dc,04012e57-1dcf-41dd-8d83-4628d4f48f86,2023-06-12,2023-06-12
804,25.7,5,90cf7927-0490-4081-884b-024a85e076ab,804,8cae5d0b-7bab-4198-850f-0a9ea19691b4,e667e2b1-3541-48a4-a4e0-640f7dbd2075,cbf4f235-c179-4389-b99b-b458786cf132,2023-05-04,2023-05-04
805,26.47,4,a51149f2-8c35-4291-99fd-2f5ee5c50c71,805,c3551b43-8479-4ca0-8dbc-88c93c9a782e,b8530f64-6347-47dd-a59e-0a1d1e46d189,a157531a-14ff-4854-99d9-50b270b3d287,2023-07-16,2023-07-16
806,20.91,8,742b8f1f-6cc3-4a0b-884c-77ef56bdd5c8,806,6b2268e1-4d7d-45f6-9e42-9985c57fdda7,39e7e3b3-b408-4dbc-8738-191ff62f3e4b,d8d87aa6-c99c-400e-becf-d1b3ededda21,2023-08-01,2023-08-01
807,22.49,3,61ac0194-8b6a-4b4d-b28b-b2c917cf8f27,807,5cbdb542-29bf-4d64-8ff5-05032e8d54ee,cb74b16a-90f4-4c08-9ada-69a804d12126,c628ab91-0a64-42a5-8805-3e1c45245111,2023-08-10,2023-08-10
808,26.35,4,0a7f3626-45a8-43eb-9237-711fcb9e38eb,808,453be1f0-6bb8-4e56-847d-0fefff0c8f52,643d2a2c-ffd1-4b9d-916f-023d32b63f7a,ca4e73f5-d5bb-4169-9206-99b469271c2c,2023-05-19,2023-05-19
809,12.73,9,4b999aaf-714a-4b26-93fe-2f58488618a7,809,b9d16927-ae07-497f-808e-14e9b2134fda,cf82dfd7-377a-44bd-93b9-25ffecb71e0b,9511f7e1-3cea-4dc7-9cf1-721140a4aa87,2023-06-26,2023-06-26
810,22.04,6,78617b53-0024-4240-bc71-92d2b9f96215,810,9612eca5-4bef-4aef-81a4-3ac37af3ec4e,79814e07-8e8f-4d7a-9a7f-8803ab65f6ea,0175979e-495f-42e4-9792-fdb16c8e9813,2023-02-07,2023-02-07
811,25.79,8,4665ffd1-4e1a-44ab-9c63-bad15a8f0efd,811,5cc4f5ce-1f4d-48e7-a138-7411cabac095,f90b5e12-eba6-4f03-aad1-aaec62f7f94d,a68acd58-4b51-4662-853f-38723ccdf162,2023-05-13,2023-05-13
812,16.88,8,f5b77c4a-e3f8-4442-acd8-9f0a5d6847fc,812,4d71330d-1f86-404e-a0ad-7589be9570d5,3870a69b-689d-4c55-94c6-33d244701c2b,693c99c5-7f2c-41ea-920c-813a1b50b876,2023-04-23,2023-04-23
813,25.41,5,bfb9e7c5-768f-438f-916f-b6844e525bc2,813,c234ccf7-6500-41b4-ad9b-f0513a01112d,e232a908-b5cc-4ba1-96b6-f4a14c2dfa2a,d561ec0f-1c47-4be2-bc2f-d29f03bec03f,2023-09-05,2023-09-05
814,16.14,2,6bd86a7e-8c64-4a51-9c6b-a6c9ba5df4d3,814,ee6c8872-3bc6-4a88-8bfd-be8011640dd5,abf332d9-6580-4df0-8fab-9ccf86f7a0ad,a32cb015-3065-4e8d-8b66-431365a25921,2023-03-03,2023-03-03
815,20.72,7,73baebe2-f58a-4550-bf4a-7fe75723a222,815,dc610148-fbb5-4916-9400-000556f581c2,eed0e9bd-f9ee-47f7-9843-980a8fd5a199,3c8a4bca-2c3f-483f-83f8-5d5fdd49bec0,2023-09-05,2023-09-05
816,20.28,8,c2736a23-9c72-4d3c-adc4-5095ac77279f,816,ef566b28-54a3-44bb-a301-fe319b89eaba,e503b94c-9544-45eb-9a56-2f29a82c60ea,69a21bb7-6260-436d-abcf-5f97f833c9ce,2023-07-06,2023-07-06
817,20.61,1,e9b1f7bf-ee80-4d15-9c73-81397c6bffc9,817,db36baa6-3b5d-4f63-a116-3672a367afdc,ae9b7bdd-53dd-4fdb-a7e2-95244654c375,3bf9bea9-a0f6-463b-9849-ec9b02a06755,2023-01-18,2023-01-18
818,19.84,2,a663a996-b102-4636-9a90-f34d38f65b88,818,1f107f4b-7ada-4ca4-9829-f7efe2947c30,49e79ba8-8a68-42c3-8a03-bbcd0320d781,6e9bb55d-3f60-4a9c-85a5-4914f74ba9ac,2023-01-28,2023-01-28
819,19.2,6,e606b7a0-9ca0-41b5-9543-d1870db85553,819,0e826945-e60e-4404-b772-276d1abd5d60,2015d084-7e63-499c-b62f-9cbe768f3c53,8dd44d21-9e58-4c1b-b6a0-cad80c6fe70f,2023-08-14,2023-08-14
820,21.92,6,fc4a91fc-66d7-4c5f-b449-aa110c99bc2f,820,88ae0ffe-d7b0-4933-afb2-563c8aa640e2,0552791c-bb7f-4ad9-9432-77273505a5e8,268e7789-5573-45fc-a226-0d62c255cd39,2023-03-25,2023-03-25
821,24.9,10,05078640-c318-47c6-ac80-08c6a1448a8a,821,ad0ed0c1-ee55-4d02-8067-2aafeac88a27,a44fba2e-64dc-475d-86c4-a11c81dc43b5,dff0d6fe-07a8-4a95-a45c-875d857ef879,2023-05-02,2023-05-02
822,28.99,3,d11fd3d4-0941-4a3b-a0da-a46488a2050d,822,83a10341-0d26-4932-adc3-a649ca6f831c,2ee0a699-a7a7-447b-b57c-b9536b6410cc,ec548915-62a2-4fee-b349-e7ec570fa80e,2023-03-02,2023-03-02
823,26.4,4,5becc480-2a44-43a7-9dcf-75f4bae90d6b,823,5b98415e-6595-4175-b8bc-8ad70952e455,b6e095f2-001c-432b-a495-004506f6e8af,c9534272-79ec-4f48-b61e-4771e5ce33e4,2023-06-05,2023-06-05
824,12.0,6,2e7cdf4e-7ebf-4da8-9515-9a7ec70443f7,824,fe793df4-8b8a-4ef3-b6da-4de4380e0cb9,afcc1d81-7d33-4fe7-80fc-acf9e662f57a,82a1c58c-0430-4ebd-9863-1d8064d6e1c9,2023-06-16,2023-06-16
825,26.93,6,1b6dbb0a-e912-45bf-95e9-50863ae886bd,825,5701b42c-5f8f-45e9-a05a-5ff7a00a611e,10d6eb8a-2562-4ba3-8e10-83bd3738bff6,c15b7a1d-ba81-4435-bd73-8f284770b7c8,2023-06-18,2023-06-18
826,19.45,1,a3651880-4fe7-48b5-b632-f0d687c806fe,826,88ceaa6b-99ed-49e8-816d-9322eaded633,f44a0bef-07f2-4996-8c83-078252fef70c,add4b9b6-9eaa-472c-a36e-8020b092f89a,2023-05-16,2023-05-16
827,21.56,9,71efea8f-c9da-4b01-a15e-3ce9d069eb93,827,dd94233f-73f0-47f2-8313-4c32ad461e94,12e24f93-0f85-47af-b066-1418eb2cfbe8,a08a70ed-6c96-4d31-8ebc-593324984582,2023-04-27,2023-04-27
828,15.6,3,3e1bfb39-5a6b-4b34-83f6-a754e471f9e4,828,240cfb84-c70d-4503-9736-7bb7b72a589a,916011a3-940c-4237-b9bd-af5cfb61795d,0459ae8b-d13f-413f-812a-09844f66beeb,2023-05-25,2023-05-25
829,22.6,9,308899b3-2763-44d9-9eb6-3b3bf2ce46cd,829,d430e37d-8f27-4b35-86bc-59440da0ed51,4c3adcf8-32f3-46c5-876b-64bfc420043b,64675f96-52c9-4e2d-86e0-be8a20f1b8d3,2023-11-09,2023-11-09
830,12.8,2,5d03c545-887d-49ff-9087-fd74b73e107e,830,1040e96e-ac89-4208-b815-263969d384b0,3e4a7abc-308e-46b7-bce3-877d05f40dda,aa920766-6d99-48c5-8abc-530faa4f9654,2023-08-21,2023-08-21
831,13.58,6,3c6372f1-d3ec-400b-8eda-f9e417bb0107,831,197f2311-9dc4-4fa3-9b1f-a79f03c985dd,1b8c51ce-4503-4833-a578-594346bc5413,a4b631f7-7bc8-4948-afd1-58364f8eead7,2023-01-15,2023-01-15
832,10.05,5,ee16a1a5-9590-49ac-a9e8-5a2cf7fd70eb,832,41399173-72ef-40b5-b0be-bcd43c55df67,b8bb4b31-e90f-476b-913d-7407539d5dd3,84019829-b6ce-432f-9582-8c915b5d9e07,2023-02-12,2023-02-12
833,10.54,4,c86b99a2-3a29-45ce-b882-7272e94b28a6,833,01969a48-dc80-46ea-91e1-0a8359125a1b,d2c07fec-af14-42fc-a625-38c26fe9c1ef,4e9ab19d-e458-4cc4-b554-a71f39c97d49,2023-03-31,2023-03-31
834,20.4,4,7238428a-4422-47e0-a6dd-25eb7a640d36,834,4d68d319-4ebd-4096-9d5c-faa0a656b17b,69fd74d2-e04d-49dc-b2e8-cd06f14d943f,e3971ee0-f831-4ca3-8bcf-bffa0d353a61,2023-02-15,2023-02-15
835,21.73,1,c1dc2b9f-e1ae-4581-b55b-3a1628f0cf12,835,b1587865-3efc-4c83-9b1a-a568b6ee6414,739333f8-78ae-444b-aca8-d06776df2020,120e2196-e015-495c-a289-22de88414455,2023-03-24,2023-03-24
836,21.33,9,d4bf8a29-28da-45e9-91ad-30f6e89dbf70,836,fb84d750-2e34-479a-a822-52fd1c6a8aa4,8e89627e-bea2-46ce-b7e2-6096d6290f94,0d7122cb-42d3-4545-8040-16bb50756711,2023-06-24,2023-06-24
837,26.29,10,7ff12775-8f69-42a6-afb4-574acf959698,837,d2bc1a1c-73b9-481e-8969-c34997a27e3b,852249c7-5823-4179-bfd7-9c12a876c1af,e4d6d833-43d0-4503-a3b9-693277a4e776,2023-05-13,2023-05-13
838,18.15,2,9987e0a4-86e7-45c2-a2a7-fa5ff7113d07,838,4bcec164-d9eb-4ac8-8297-6b6d660fda8e,e7e27d68-b87d-4664-b18b-9818a88fe252,f24ceb7e-04a5-41ba-b46c-3f43a6010709,2023-08-01,2023-08-01
839,14.11,4,87ac0021-f222-49cf-b8e2-f69650c3b66d,839,8096b419-5c6e-469b-9212-61fae264b2ed,db260158-8757-4929-89e5-aa1f71390675,d180af0d-6b26-40aa-b0a9-a496b5889383,2023-04-14,2023-04-14
840,24.2,7,82f58bc9-b6c5-4cd8-87b8-837397e8c66b,840,695627c1-45f1-4676-a06d-f4ac7561370f,dd972c12-c9f5-4a95-a281-4dc7dd792b62,f73c4960-5a18-447a-8e71-acf3a3699955,2023-02-17,2023-02-17
841,11.79,10,23f089d7-5831-43ad-b6ea-ed4c91fee305,841,9747f956-1a56-4ff7-bb22-9e9d6e8fd48a,8c80629b-8913-4b54-8f4e-ae8b4547a4e2,4e438326-8e8e-4919-be76-23bf65a0c195,2023-02-02,2023-02-02
842,23.76,10,8b854860-70f6-4df5-816d-4f78d7073cb1,842,1f76dd92-9b7b-401e-9839-f5eb211cee5b,e2c9c897-6d72-4fed-a19b-a2a2de2e13a7,3035364e-887e-4f8b-a00c-9cc82de979e0,2023-09-06,2023-09-06
843,10.24,7,25d4d883-6402-4a9c-9c49-2c43e534babd,843,100af7e3-159b-442f-b9d0-9547bc23dba3,032eca25-85ec-4bad-a5d3-33d67bb41cb5,b29b779b-4989-46d6-b7f7-2bf2726b3857,2023-04-14,2023-04-14
844,10.45,9,a56d39b1-9f8e-4959-8f25-1cc9b29e939e,844,d828959e-25f4-457b-acc7-c42f37a854e5,40b9dbb8-ea32-4c82-b4be-2949fe20aa97,31b1498a-c5f1-4ece-9cc9-efa2a77f4d95,2023-08-06,2023-08-06
845,27.25,7,1944cb9e-183c-47b2-abbc-8fbae17d508f,845,edf663f5-0a21-4034-a23d-d3f0f57514c6,96cf8c12-4df6-4f47-bd75-2e13014ff483,e1def5d6-e1c9-4ea4-8365-3e60acd59e0f,2023-01-24,2023-01-24
846,17.26,6,780cc185-8732-4c73-b645-2b1c3affefef,846,d8d6d11b-6382-4ea2-b061-5ecbd2f09746,b426413a-452d-4bbe-8537-13850b6efa22,b0d74a3e-6cd2-4d8c-a706-fb2b499e7fae,2023-09-14,2023-09-14
847,29.76,4,0eb483c1-4f28-4484-a49a-18a7ca044fd1,847,59649352-6776-4746-b9b4-d4e7eed9fda9,256937de-d84f-472e-b8c0-a6e052c386ca,eda34f1a-c87b-41bd-a4cc-11efd78b8e03,2023-03-12,2023-03-12
848,26.23,10,8960a3e3-2deb-4134-9c8b-a3201fc7451d,848,f510bfca-76fe-4feb-8e35-53a91e74947a,9ac9e166-8ada-4a26-8fdf-381873cb2658,87d7da5c-47a4-4548-8f6a-0bec2c1af23d,2023-04-02,2023-04-02
849,14.6,2,11993b88-54ae-4637-9d0d-1ca3ca4abc09,849,94017299-a54f-4649-9ce4-ad50ed32643c,48ed02af-aa15-474f-82e8-400946d7a8a7,130ca4d5-2a51-4979-88ac-42b82566fc78,2023-11-18,2023-11-18
850,24.78,7,1aff20d4-dc5d-40fd-aae9-9bcc0ce2dbe3,850,212e4bee-0d37-4632-b29d-70e0ba279093,af53ff03-6000-4bdd-877d-8e5a488ff55b,db7a62c4-2fa2-43f3-90e4-8e24b57ef199,2023-10-06,2023-10-06
851,17.96,10,8f6786c8-47a1-48a8-8675-ae294a6ec9db,851,890cf66c-9252-4561-8645-2705a5de34b1,53d30aa7-39b3-4a61-80ca-35645324b4d3,5aed0e6b-1487-491e-8f60-bb4e52573a19,2023-03-21,2023-03-21
852,27.08,10,69d7ed7c-6a61-4fb5-9a6c-1c236cfa270c,852,88a282e7-63d6-46e6-9068-42d4aeb12160,57d1c3f1-65df-44be-a9d8-80cf2e01a831,6f48c042-c398-40af-8738-848f67f793fb,2023-06-20,2023-06-20
853,27.05,8,1ac85b0a-2048-4cec-8136-c369da09162e,853,140162ad-a0e3-4d7a-8306-4e4b9bfaeb25,aea0fc98-49b9-4c6e-80d1-645bf5e04051,cb3f0d36-48cd-44d7-a5e0-ed3a53374a3d,2023-07-24,2023-07-24
854,25.99,9,dcfa683a-267b-40b3-a2ed-f4da1fb0306b,854,7966e10b-4e65-45af-a4b1-b3c1cb1f346b,65a11094-47e1-4e61-992f-245062797bbe,0a62015e-431a-4168-b3b1-f8a54d20cefd,2023-09-17,2023-09-17
855,29.68,1,824a1371-3b31-4374-9aac-312b5000d976,855,a959ece4-5175-4cf7-8b70-d69abad0f819,5fb9a451-72ba-4e76-884f-31cd9a67aae7,4e7f4fa4-25b2-4d60-b78a-636f4f4376e9,2023-04-21,2023-04-21
856,24.86,6,d4a07de5-a37d-4300-ba6d-9ec20abdde71,856,3f0364fd-47cb-47a4-aad5-0c2c9c86b8a1,20392c6c-4475-4329-9ecb-ef616db866ee,1ad61b40-e978-43e4-8a99-a2b942eeff0d,2023-10-19,2023-10-19
857,28.67,4,e4f7f5df-13c8-4632-a70d-13a0ca94a7df,857,333f66df-5ee0-4dee-96ac-e89cc21bf928,f2456c66-4ba1-48fa-a3f6-c7bbd744a6aa,59ae76ab-96c1-4224-ab7b-0ab172a424d6,2023-09-01,2023-09-01
